Company Name,Company Website,Company Email,Company Address
Microsoft Store,https://www.microsoft.com/en-us/store/locations/ny/new-york/fifth-avenue-/store-1087,Not available,"677 5th AveNew York, NY 10022"
L2 Computer Inc.,http://www.l2computerinc.com,mailto:james@l2computerinc.com,"726 10th Ave Frnt ANew York, NY 10019"
Jay K Hoffman Presentations,Not available,Not available,"680 5th AveNew York, NY 10019"
Carlyle Consulting Services Inc,Not available,mailto:info@carlyle-csi.com,"641 Lexington Ave,Suite 1526New York, NY 10022"
Geek Aid,http://www.geek-aid.com,Not available,"1674 BroadwayNew York, NY 10019"
T V Tokyo America Inc,http://www.teleteria.com,mailto:p@carecenta.com,"1325 Avenue Of The Americas Fl 27New York, NY 10019"
Trader USA,Not available,Not available,"641 Lexington AveNew York, NY 10022"
Pc Doctor,Not available,Not available,"645 12th AveNew York, NY 10019"
365 Iserve,Not available,mailto:support@365iserve.com,"200 W 54th StNew York, NY 10019"
Tech Studio 17,Not available,mailto:info@techstudio17.com,"1350 Avenue Of The Americas Unit 2fNew York, NY 10019"
"Assessment Technologies, Inc",http://www.northstarplus.com,Not available,"1350 Avenue Of The AmericasNew York, NY 10019"
Wireless Warehouse,http://att.com,mailto:ikejesiah@yahoo.com,"671 Lexington AveNew York, NY 10022"
Rocheston,http://www.rocheston.com,Not available,"555 Madison AveNew York, NY 10022"
Greenpoint,http://www.gpoint.com,Not available,"77 W 55th StNew York, NY 10019"
Central Software and Computers,Not available,Not available,"681 Lexington AveNew York, NY 10022"
iSpring Solutions,http://www.ispring.fr,Not available,"575 Madison Ave 10th FlNew York, NY 10022"
I Rise,http://irise.com,Not available,"575 Madison AveNew York, NY 10022"
mobile solutionz,Not available,mailto:jeanvil@gmail.com,"142 east 57 streetnew york, NY 10022"
Chapman Consulting,Not available,Not available,"156 W 56th StNew York, NY 10019"
Exis Corp,http://www.axispromo.com,Not available,"135 E 57th St Unit 80New York, NY 10022"
InfoTech Solutions for Business,http://www.infotechfb.com,mailto:website@infotechfb.com,"135 E 57th StNew York, NY 10022"
Jeollanamdo New York Trade Office,Not available,Not available,"460 Park Ave Rm 430New York, NY 10022"
Spring Lake Consulting,https://lagoonrecruiting.com,Not available,"235 W 56th StNew York, NY 10019"
Johnston & Leigh Co,Not available,Not available,"330 W 56th StNew York, NY 10019"
Cadent Network,http://cadent.tv,Not available,"1675 BroadwayNew York, NY 10019"
NY Business Technoglogy/Ajax,http://nybiztech.com,mailto:info@nybiztech.com,"767 Lexington AveNew York, NY 10065"
K12Connect Inc,https://www.k12connect.com/contact.aspx,Not available,"33 W 60th St Fl 2New York, NY 10023"
Farance Inc,http://farance.com,mailto:notaria15@hotmail.com,"555 Main StNew York, NY 10044"
Olyverapp,https://www.olyverapp.com/statics/contact,Not available,"954 Lexington AveNew York, NY 10021"
a low cost Dell Apple lenovo hp computer services call now,http://aaacompute.tripod.com,Not available,"178 columbus aveNew York, NY 10023"
Typing resume web design data entry low cost info,Not available,Not available,"176 columbus avenew york, NY 10023"
"a low cost typing and web sites, list docs call now",Not available,Not available,"176 columbus avenew york, NY 10023"
a low cost computer services call now,Not available,Not available,"176 columbus avenew york, NY 10023"
Alan Lubell Office,Not available,Not available,"191 E 71st StNew York, NY 10021"
Pan Pacific Consulting,Not available,Not available,"180 Riverside BlvdNew York, NY 10069"
Moore Nick,Not available,Not available,"180 Riverside Blvd Apt 24aNew York, NY 10069"
Horus Technical Support,Not available,Not available,"931 Madison AveNew York, NY 10021"
IDSCAN USA LLC,http://www.getagescan.com,mailto:info@getagescan.com,"PO Box 3208New York, NY 10008"
Clicksharp Marketing,Not available,Not available,"170 W 78th St Apt C2New York, NY 10024"
Empire State Computer,http://empirescomputer.com,mailto:bmarkovic@empirescomputer.com,"511 E 81st StNew York, NY 10028"
Gastonwhite,http://www.gastonwhite.com/contact,Not available,"171 E 84th StNew York, NY 10028"
Probity,Not available,Not available,"1632 York AveNew York, NY 10028"
The Restaurant Zone,http://www.therestaurantzone.com,Not available,"418e E 88th St Apt 3bNew York, NY 10128"
Local Techs,Not available,Not available,"21 W 86th StNew York, NY 10024"
Networkers Home LLC,http://www.networkershome.com,Not available,"573 Amsterdam AveNew York, NY 10024"
Jake's Computer Hospital,https://github.com/yegorski/jch-nightwatch,Not available,"345 E 93rd StNew York, NY 10128"
Strategic I T Consulting Svces Inc,Not available,Not available,"65 W 96th StNew York, NY 10025"
Paladin Consulting & Programming,http://paladinusa.com,mailto:aegleson@paladinusa.com,"755 W End AveNew York, NY 10025"
Jaxxon Consulting,Not available,Not available,"125 W 109th stNew York, NY 10025"
ITTECH 2GO,http://www.ittech2go.com,mailto:adolfo@ittech2go.com,"1735 Madison Ave Apt 2bNew York, NY 10029"
Non Profit Solutions Network,http://nonprofitsolutions.net,mailto:nonprofitservicesllc@gmail.com,"255 Malcolm X BlvdNew York, NY 10027"
Datasecure Inc,Not available,Not available,"310 Saint Nicholas AveNew York, NY 10027"
Mobile PC Repair Inc.,Not available,Not available,"43 W 129th StNew York, NY 10027"
Imaginative Minds LLC,Not available,Not available,"3150 BroadwayNew York, NY 10027"
Wintec,http://www.wintecgroup.com,Not available,"48 Hamilton TerNew York, NY 10031"
Tech Doctor of NYC,Not available,mailto:TheTechDoctorNYC@gmail.com,"618 W 164th St Apt BsmtNew York, NY 10032"
Subway Game,Not available,mailto:subwaygame@gmail.com,"1610 Saint Nicholas AveNew York, NY 10040"
Interfathom,Not available,Not available,"145 Seaman Ave Apt 3GNew York, NY 10034"
Boostrepair,http://www.boostrepair.com,Not available,Not available
TBRLink,Not available,Not available,Not available
Registry Mechanic,https://www.registrymechanic.net,mailto:services@registrymechnics.net,Not available
smartIT,http://smartit.nyc,mailto:justin@smartIT.nyc,Not available
SavanTech,Not available,Not available,Not available
Rairth,Not available,Not available,Not available
1host1.Com,http://www.1host1.com,mailto:suppo@1host1.com,Not available
Hoboken Tech Solutions,http://www.ctahoboken.com,Not available,"401 Bloomfield StHoboken, NJ 07030"
Dircksen & Talleyrand Inc,http://rivercafe.com,Not available,"1 Water StBrooklyn, NY 11201"
Flatiron Solutions Inc,Not available,Not available,"100 Water StBrooklyn, NY 11201"
Tendigi,http://www.tendigi.com,Not available,"45 Main StBrooklyn, NY 11201"
Leviathan Corporation,http://www.leviathancorp.com,Not available,"55 Washington St Ste 457Brooklyn, NY 11201"
Atomic Software Inc,https://www.atomic.nyc,Not available,"20 Jay StBrooklyn, NY 11201"
Dog on A Horse,http://www.dogonahorse.com,Not available,"20 Jay StBrooklyn, NY 11201"
elucidate llc,Not available,Not available,"68 Jay St Unit W5Brooklyn, NY 11201"
Caravan Interactive,http://www.crvn.net,Not available,"68 Jay StBrooklyn, NY 11201"
Risk Factor,Not available,Not available,"215 Plymouth StBrooklyn, NY 11201"
Hopscotch Technologies,https://www.gethopscotch.com,Not available,"81 Prospect StBrooklyn, NY 11201"
Experian QAS,http://www.qas.com/index.htm,Not available,"10 Exchange Pl Ste 14Jersey City, NJ 07302"
Paycom,https://paycom.com,Not available,"10 Exchange PlJersey City, NJ 07302"
Ishi Systems Inc,Not available,Not available,"34 Exchange PlJersey City, NJ 07302"
Threatmodeler Software,https://threatmodeler.com,Not available,"101 Hudson StJersey City, NJ 07302"
DealCloud,https://www.dealcloud.com,mailto:sales@dealcloud.com,"101 Hudson StJersey City, NJ 07302"
Cyxtera Technologies,https://www.cyxtera.com/new-york-new-jersey-data-centers/ewr1,Not available,"210 Hudson StJersey City, NJ 07311"
Multifonds US,https://www.temenos.com/en/solutions/suites/funds,Not available,"185 Hudson StJersey City, NJ 07311"
Evolven Software,http://www.evolven.com,Not available,"2500 Plaza FiveJersey City, NJ 07311"
Tricentis USA Corp,http://tricentis.com,Not available,"30 Montgomery StJersey City, NJ 07302"
Securonix,https://www.securonix.com,Not available,"30 Montgomery StJersey City, NJ 07302"
Outcomes Matter Innovations,http://omimanagement.com,Not available,"30 Montgomery StJersey City, NJ 07302"
Esar Enterprises,http://www.esar.us,mailto:info@esar.us,"167 Sands StBrooklyn, NY 11201"
WeAreAboutTech,Not available,mailto:support@WeAreAboutTech.com,"105 Greene St Apt 1202Jersey City, NJ 07302"
Polaris Software Lab Inc,Not available,Not available,"105 Greene StJersey City, NJ 07302"
Software Freedom Conservancy,http://www.sfconservancy.org,Not available,"137 Montague StBrooklyn, NY 11201"
Hipercept Solutions Inc,http://hipercept.com,Not available,"239 Washington St Ste 301Jersey City, NJ 07302"
Polaris Software Lab Inc,http://www.polarisft.com,Not available,"111 Town Square Pl Ste 340Jersey City, NJ 07310"
Street Solutions Inc,https://www.streetsolutions.com,Not available,"111 Town Square PlJersey City, NJ 07310"
Sanpulse Technologies Inc,http://www.sanpulse.com,Not available,"333 Washington StJersey City, NJ 07302"
"CircleBlack, Inc",https://www.circleblack.com,Not available,"333 Washington StJersey City, NJ 07302"
Forexware,http://forexware.com,Not available,"525 Washington BlvdJersey City, NJ 07310"
Devexperts,https://devexperts.com/contact-us,Not available,"525 Washington BlvdJersey City, NJ 07310"
Safenet Inc,Not available,Not available,"525 Washington BlvdJersey City, NJ 07310"
America Management Systems,http://cgi.com,Not available,"210 Joralemon StBrooklyn, NY 11201"
Double-Take Software Inc,http://www.visionsolutions.com,mailto:bhatt@nsisoftware.com,"2 Hudson PlHoboken, NJ 07030"
Flow Commerce,https://www.flow.io,Not available,"2 Hudson PlHoboken, NJ 07030"
Zignage,http://zignage.com,Not available,"325 Gold St Ste 603Brooklyn, NY 11201"
Pryon,https://pryon.com,mailto:info@pryon.com,"370 Jay St 7th FlBrooklyn, NY 11201"
Gca Software Inc,Not available,Not available,"81 Willoughby St Fl 301Brooklyn, NY 11201"
WeVoo,http://www.wevoo.com,mailto:wevoo@wevoo.com,"121 Newark AveJersey City, NJ 07302"
2minutes2post LLC,https://www.2minutes2post.com,mailto:2minutes2post@gmail.com,"429 Kent AveBrooklyn, NY 11249"
Spexbook Inc,https://spexbook.com,Not available,"1 S 1st StBrooklyn, NY 11249"
Neurosity,https://neurosity.co,Not available,"240 Kent AveBrooklyn, NY 11249"
"Nice Systems, Inc",http://www.nice.com,Not available,"221 River StHoboken, NJ 07030"
"Attentive Mobile, Inc",https://info.attentive.com/partner-referral,Not available,"221 River StHoboken, NJ 07030"
Innaas,Not available,Not available,"82 Bloomfield StHoboken, NJ 07030"
Acuworx Inc,http://www.acuworx.com,Not available,"190 Christopher Columbus DrJersey City, NJ 07302"
info net solution inc,Not available,Not available,"532 Fulton stBrooklyn, NY 11201"
Ner Lamoer,Not available,Not available,"126 Division AveBrooklyn, NY 11211"
Iskcon Inc,https://iskconnyc.com/contact,Not available,"305 Schermerhorn StBrooklyn, NY 11217"
Storyhunter,https://storyhunter.com/home,Not available,"185 Wythe AveBrooklyn, NY 11249"
Software Etc,http://www.gamestop.com,mailto:help@gamestop.com,"408 Washington StHoboken, NJ 07030"
Isebox Ltd,http://isebox.com,Not available,"330 3rd StJersey City, NJ 07302"
Medigate,http://medigate.io,Not available,"134 N 4th StBrooklyn, NY 11249"
Judaica Software,https://judaicasoftware.com,Not available,"45 Lee AveBrooklyn, NY 11211"
Hoike Technologies,http://www.hoiketech.com,Not available,"417 Myrtle AveBrooklyn, NY 11205"
Pizzati Limited,Not available,Not available,"139 N 6th StBrooklyn, NY 11249"
Futura Gaia Corp,Not available,Not available,"371 4th StJersey City, NJ 07302"
Tierra Innovation Inc,https://www.tierra-innovation.com/work/cwtv-com-website-content-management/_0023_cw-home,Not available,"321 Dean StBrooklyn, NY 11217"
Colson Services Corp,Not available,mailto:info@colsonservices.com,"2 Hanson Pl 7th FloorBrooklyn, NY 11217"
Mobile Commons,https://uplandsoftware.com/mobile-messaging,mailto:info@mobilecommons.com,"55 Washington St Ste 453Brooklyn, NY 11201"
Accelsior Corporation,http://www.accelsior.com,mailto:info@accelsior.com,"Harborside Financial Center 2500 Plaza 5 25th FloorJersey City, NJ 07311"
Etelligence Inc,http://stretto.io,mailto:info@itelagen.com,"101 Hudson St Ste 2100Jersey City, NJ 07302"
Ave Point Inc.,http://www.avepoint.com,mailto:info@avepoint.com,"3 2nd StJersey City, NJ 07311"
Ishi Systems,http://www.ishisystems.com,Not available,"3 2nd StJersey City, NJ 07311"
Tech Hackers,http://www.thi.com,mailto:info@thi.com,"2200 Plaza FiveJersey City, NJ 07311"
QIPoint,Not available,mailto:sales@qipoint.com,"2500 Plaza FiveJersey City, NJ 07311"
CruzControl Radius,http://www.ccradius.com,mailto:info@ccradius.com,"2500 Plaza FiveJersey City, NJ 07311"
Website Jungle,http://www.websitejungle.com,mailto:krishna@websitejungle.com,"2500 Plaza FiveJersey City, NJ 07311"
Pivot Solutions Inc,Not available,Not available,"1 Evertrust PlzJersey City, NJ 07302"
The Innovia Group,https://www.makedoingeasier.com,mailto:info@innoviaweb.com,"195 Montague St 11th FlBrooklyn, NY 11201"
Mimedia Inc,http://www.mimedia.com,Not available,"32 Court StBrooklyn, NY 11201"
Sun Gard,http://sungard.com,Not available,"545 Washington BlvdJersey City, NJ 07310"
QTS Data Center,http://www.qtsdatacenters.com/data-centers/jersey-city,Not available,"95 Christopher Columbus DrJersey City, NJ 07302"
Irms Co,Not available,Not available,"116 Newark AveJersey City, NJ 07302"
Tuli Eservices Inc,http://www.tulieservices.com,mailto:info@tulieservices.com,"121 Newark Ave Ste 511Jersey City, NJ 07302"
Uja Inc,http://www.ujainc.com,mailto:uja.inc@gmail.com,"285 Grove StJersey City, NJ 07302"
"Advisor Connect, Inc.",Not available,Not available,"240 Kent AveBrooklyn, NY 11249"
"Ritmo Technology Group, LLC",http://www.ritmo-it.com,mailto:info@ritmo-it.com,"80 Erie StJersey City, NJ 07302"
"YUFixit-iPhone, iPad & Mac, Data Recovery Hoboken",Not available,Not available,"172 Newark Avenue 2nd FloorJersey City, NJ 07302"
"Truveris, LLC",http://www.truveris.com,mailto:info@truveris.com,"205 10th StJersey City, NJ 07302"
Free Websites For Businesses,Not available,Not available,"80 Dekalb AveBrooklyn, NY 11201"
C C Productions,http://www.c-c-p.com,mailto:jenniferf@c-c-p.com,"300 Observer HwyHoboken, NJ 07030"
Worldwide Network Service,Not available,Not available,"725 Fulton StBrooklyn, NY 11217"
Test Co,https://qualityassurance.ro,Not available,"Grand Street 324Brooklyn, NY 11211"
My Computer Works Inc,Not available,mailto:larrybuckmiller1@google.com,Not available
Geeks on Site Computer Software,Not available,Not available,Not available
Peter F Reilly Storage Inc,http://www.peterfreillystorage.com,mailto:johnjsof@msn.com,"491 Bergen StBrooklyn, NY 11217"
EZFix Computer Corp.,Not available,Not available,"45W 34STR Rm1200Empire State, NY 10001"
Five Minute Experiments,Not available,mailto:admin@fiveminuteexperiments.com,Not available
CrazySpeedTech,http://crazyspeedtech.com,mailto:crazyspeedtech@gmail.com,Not available
Radha's Vishwa Sevak Enterprice,http://radhavsgroup.com,mailto:priyanka.rp@radhavsgroup.com,Not available
Tatkal Software,Not available,mailto:sk548079@gmail.com,Not available
Down2load.com,http://down2load.com,mailto:sk@down2load.com,Not available
Software Products,http://www.eclatansys.com,mailto:umapathib.tech@gmail.com,Not available
WizUpload,Not available,mailto:info@wizupload.com,Not available
AMCAN Software,http://www.amcansoftware.com,mailto:sales@amcansoftware.com,Not available
FunApk Store.,Not available,mailto:wapdap.in@gmail.com,Not available
Belief Solution,Not available,mailto:sales@beliefsolution.com,Not available
Tatkal Software,Not available,mailto:irctcsmart@gmail.com,Not available
Sorcerer Inc,Not available,Not available,"457 Court StBrooklyn, NY 11231"
NOWW,Not available,mailto:sophnet@hotmail.com,"69 4th AveBrooklyn, NY 11217"
Chrisvin Inc,https://ceciliaruiz.com,Not available,"126 Franklin StBrooklyn, NY 11222"
Essential Software & Design,Not available,mailto:neal@esnd.com,"38 Greene AveBrooklyn, NY 11238"
Kensun Inc,https://kensun.com/pages/privacy-policy,Not available,"199 Lee AveBrooklyn, NY 11211"
Aptech-Mayford Corp,Not available,Not available,"144 Franklin StBrooklyn, NY 11222"
DeSoft,http://www.wildcane.com,mailto:info@wildcane.com,"223 Borinquen PlBrooklyn, NY 11211"
Matrix Rental Solutions,https://www.mymatrixrent.com,Not available,"33 Nassau AveBrooklyn, NY 11222"
Unlimited Horizons,http://unlimitedhorizons.com,Not available,"861 Manhattan AveBrooklyn, NY 11222"
DaylightRx Inc,Not available,Not available,"31 St. Marks Ave Unit 2Brooklyn, NY 11217"
Infinite IT Services,Not available,Not available,"69 Beacon AveJersey City, NJ 07306"
Global CMS,Not available,Not available,"588 Newark AveJersey City, NJ 07306"
Tqualitym,Not available,mailto:mail@tqualitym.com,"694 Myrtle AveBrooklyn, NY 11205"
Saeloun Inc,Not available,Not available,"475 Clermont AveBrooklyn, NY 11238"
Adnauseum Inc,https://www.adnauseum.net,Not available,"160 Ainslie StBrooklyn, NY 11211"
Intelligentsia Inc,Not available,Not available,"106B Nassau AveBrooklyn, NY 11222"
Kanha Global Corp,Not available,Not available,"126 Saint Pauls Ave Apt 5Jersey City, NJ 07306"
Simche Kinder Inc,Not available,Not available,"808 Myrtle AveBrooklyn, NY 11206"
Medialight Inc,http://www.medialightnyc.com,Not available,"259 Green StBrooklyn, NY 11222"
